index,image,label,encoded_label
2653,./dataset/dog/9974.jpg,dog,1
2654,./dataset/dog/2132.jpg,dog,1
2655,./dataset/dog/8740.jpg,dog,1
2656,./dataset/dog/7018.jpg,dog,1
2657,./dataset/dog/5570.jpg,dog,1
2658,./dataset/dog/4313.jpg,dog,1
2659,./dataset/dog/885.jpg,dog,1
2660,./dataset/dog/6084.jpg,dog,1
2661,./dataset/dog/9214.jpg,dog,1
2662,./dataset/dog/21.jpg,dog,1
2663,./dataset/dog/6233.jpg,dog,1
2664,./dataset/dog/2544.jpg,dog,1
2665,./dataset/dog/10735.jpg,dog,1
2666,./dataset/dog/11924.jpg,dog,1
2667,./dataset/dog/9323.jpg,dog,1
2668,./dataset/dog/9985.jpg,dog,1
2669,./dataset/dog/4230.jpg,dog,1
2670,./dataset/dog/575.jpg,dog,1
2671,./dataset/dog/4944.jpg,dog,1
2672,./dataset/dog/10979.jpg,dog,1
2673,./dataset/dog/12087.jpg,dog,1
2674,./dataset/dog/2950.jpg,dog,1
2675,./dataset/dog/3388.jpg,dog,1
2676,./dataset/dog/6067.jpg,dog,1
2677,./dataset/dog/145.jpg,dog,1
2678,./dataset/dog/3982.jpg,dog,1
2679,./dataset/dog/9789.jpg,dog,1
2680,./dataset/dog/4931.jpg,dog,1
2681,./dataset/dog/11327.jpg,dog,1
2682,./dataset/dog/1869.jpg,dog,1
2683,./dataset/dog/11416.jpg,dog,1
2684,./dataset/dog/7686.jpg,dog,1
2685,./dataset/dog/11466.jpg,dog,1
2686,./dataset/dog/8964.jpg,dog,1
2687,./dataset/dog/3240.jpg,dog,1
2688,./dataset/dog/235.jpg,dog,1
2689,./dataset/dog/6480.jpg,dog,1
2690,./dataset/dog/8169.jpg,dog,1
2691,./dataset/dog/10342.jpg,dog,1
2692,./dataset/dog/6072.jpg,dog,1
2693,./dataset/dog/2360.jpg,dog,1
2694,./dataset/dog/4932.jpg,dog,1
2695,./dataset/dog/11861.jpg,dog,1
2696,./dataset/dog/12254.jpg,dog,1
2697,./dataset/dog/3097.jpg,dog,1
2698,./dataset/dog/1901.jpg,dog,1
2699,./dataset/dog/9943.jpg,dog,1
2700,./dataset/dog/9622.jpg,dog,1
2701,./dataset/dog/11051.jpg,dog,1
2702,./dataset/dog/1080.jpg,dog,1
2703,./dataset/dog/5245.jpg,dog,1
2704,./dataset/dog/11989.jpg,dog,1
2705,./dataset/dog/3578.jpg,dog,1
2706,./dataset/dog/12473.jpg,dog,1
2707,./dataset/dog/7748.jpg,dog,1
2708,./dataset/dog/426.jpg,dog,1
2709,./dataset/dog/10370.jpg,dog,1
2710,./dataset/dog/3811.jpg,dog,1
2711,./dataset/dog/11749.jpg,dog,1
2712,./dataset/dog/1348.jpg,dog,1
2713,./dataset/dog/4472.jpg,dog,1
2714,./dataset/dog/6547.jpg,dog,1
2715,./dataset/dog/8533.jpg,dog,1
2716,./dataset/dog/8547.jpg,dog,1
2717,./dataset/dog/4420.jpg,dog,1
2718,./dataset/dog/61.jpg,dog,1
2719,./dataset/dog/4123.jpg,dog,1
2720,./dataset/dog/11492.jpg,dog,1
2721,./dataset/dog/5996.jpg,dog,1
2722,./dataset/dog/10455.jpg,dog,1
2723,./dataset/dog/33.jpg,dog,1
2724,./dataset/dog/3679.jpg,dog,1
2725,./dataset/dog/4536.jpg,dog,1
2726,./dataset/dog/11302.jpg,dog,1
2727,./dataset/dog/3290.jpg,dog,1
2728,./dataset/dog/8369.jpg,dog,1
2729,./dataset/dog/7689.jpg,dog,1
2730,./dataset/dog/8168.jpg,dog,1
2731,./dataset/dog/10066.jpg,dog,1
2732,./dataset/dog/3960.jpg,dog,1
2733,./dataset/dog/482.jpg,dog,1
2734,./dataset/dog/8797.jpg,dog,1
2735,./dataset/dog/9997.jpg,dog,1
2736,./dataset/dog/9377.jpg,dog,1
2737,./dataset/dog/9754.jpg,dog,1
2738,./dataset/dog/6467.jpg,dog,1
2739,./dataset/dog/5756.jpg,dog,1
2740,./dataset/dog/5919.jpg,dog,1
2741,./dataset/dog/2812.jpg,dog,1
2742,./dataset/dog/2992.jpg,dog,1
2743,./dataset/dog/8980.jpg,dog,1
2744,./dataset/dog/867.jpg,dog,1
2745,./dataset/dog/5854.jpg,dog,1
2746,./dataset/dog/1596.jpg,dog,1
2747,./dataset/dog/10923.jpg,dog,1
2748,./dataset/dog/7427.jpg,dog,1
2749,./dataset/dog/8041.jpg,dog,1
2750,./dataset/dog/11857.jpg,dog,1
2751,./dataset/dog/4563.jpg,dog,1
2752,./dataset/dog/6186.jpg,dog,1
2753,./dataset/dog/1815.jpg,dog,1
2754,./dataset/dog/9047.jpg,dog,1
2755,./dataset/dog/2590.jpg,dog,1
2756,./dataset/dog/1061.jpg,dog,1
2757,./dataset/dog/8296.jpg,dog,1
2758,./dataset/dog/2823.jpg,dog,1
2759,./dataset/dog/9578.jpg,dog,1
2760,./dataset/dog/11113.jpg,dog,1
2761,./dataset/dog/2472.jpg,dog,1
2762,./dataset/dog/9935.jpg,dog,1
2763,./dataset/dog/92.jpg,dog,1
2764,./dataset/dog/4562.jpg,dog,1
2765,./dataset/dog/7248.jpg,dog,1
2766,./dataset/dog/9429.jpg,dog,1
2767,./dataset/dog/5210.jpg,dog,1
2768,./dataset/dog/2203.jpg,dog,1
2769,./dataset/dog/11484.jpg,dog,1
2770,./dataset/dog/310.jpg,dog,1
2771,./dataset/dog/5320.jpg,dog,1
2772,./dataset/dog/7604.jpg,dog,1
2773,./dataset/dog/10721.jpg,dog,1
2774,./dataset/dog/6787.jpg,dog,1
2775,./dataset/dog/1401.jpg,dog,1
2776,./dataset/dog/9182.jpg,dog,1
2777,./dataset/dog/11047.jpg,dog,1
2778,./dataset/dog/4975.jpg,dog,1
2779,./dataset/dog/806.jpg,dog,1
2780,./dataset/dog/2150.jpg,dog,1
2781,./dataset/dog/11595.jpg,dog,1
2782,./dataset/dog/4085.jpg,dog,1
2783,./dataset/dog/9426.jpg,dog,1
2784,./dataset/dog/1207.jpg,dog,1
2785,./dataset/dog/190.jpg,dog,1
2786,./dataset/dog/5693.jpg,dog,1
2787,./dataset/dog/8273.jpg,dog,1
2788,./dataset/dog/7529.jpg,dog,1
2789,./dataset/dog/2929.jpg,dog,1
2790,./dataset/dog/10375.jpg,dog,1
2791,./dataset/dog/5190.jpg,dog,1
2792,./dataset/dog/3777.jpg,dog,1
2793,./dataset/dog/7492.jpg,dog,1
2794,./dataset/dog/12072.jpg,dog,1
2795,./dataset/dog/2250.jpg,dog,1
2796,./dataset/dog/17.jpg,dog,1
2797,./dataset/dog/6094.jpg,dog,1
2798,./dataset/dog/11617.jpg,dog,1
2799,./dataset/dog/1790.jpg,dog,1
2800,./dataset/dog/6216.jpg,dog,1
2801,./dataset/dog/731.jpg,dog,1
2802,./dataset/dog/9096.jpg,dog,1
2803,./dataset/dog/2799.jpg,dog,1
2804,./dataset/dog/10399.jpg,dog,1
2805,./dataset/dog/3018.jpg,dog,1
2806,./dataset/dog/11142.jpg,dog,1
2807,./dataset/dog/2824.jpg,dog,1
2808,./dataset/dog/8924.jpg,dog,1
2809,./dataset/dog/10651.jpg,dog,1
2810,./dataset/dog/2004.jpg,dog,1
2811,./dataset/dog/6591.jpg,dog,1
2812,./dataset/dog/10441.jpg,dog,1
2813,./dataset/dog/1382.jpg,dog,1
2814,./dataset/dog/7981.jpg,dog,1
2815,./dataset/dog/10786.jpg,dog,1
2816,./dataset/dog/8881.jpg,dog,1
2817,./dataset/dog/10024.jpg,dog,1
2818,./dataset/dog/59.jpg,dog,1
2819,./dataset/dog/5077.jpg,dog,1
2820,./dataset/dog/3988.jpg,dog,1
2821,./dataset/dog/2899.jpg,dog,1
2822,./dataset/dog/6320.jpg,dog,1
2823,./dataset/dog/12263.jpg,dog,1
2824,./dataset/dog/5815.jpg,dog,1
2825,./dataset/dog/4883.jpg,dog,1
2826,./dataset/dog/6924.jpg,dog,1
2827,./dataset/dog/306.jpg,dog,1
2828,./dataset/dog/4376.jpg,dog,1
2829,./dataset/dog/11512.jpg,dog,1
2830,./dataset/dog/5852.jpg,dog,1
2831,./dataset/dog/670.jpg,dog,1
2832,./dataset/dog/9079.jpg,dog,1
2833,./dataset/dog/6034.jpg,dog,1
2834,./dataset/dog/3046.jpg,dog,1
2835,./dataset/dog/10762.jpg,dog,1
2836,./dataset/dog/2313.jpg,dog,1
2837,./dataset/dog/612.jpg,dog,1
2838,./dataset/dog/1648.jpg,dog,1
2839,./dataset/dog/6852.jpg,dog,1
2840,./dataset/dog/5153.jpg,dog,1
2841,./dataset/dog/3956.jpg,dog,1
2842,./dataset/dog/12201.jpg,dog,1
2843,./dataset/dog/933.jpg,dog,1
2844,./dataset/dog/6470.jpg,dog,1
2845,./dataset/dog/3614.jpg,dog,1
2846,./dataset/dog/7348.jpg,dog,1
2847,./dataset/dog/4074.jpg,dog,1
2848,./dataset/dog/3953.jpg,dog,1
2849,./dataset/dog/5396.jpg,dog,1
2850,./dataset/dog/10884.jpg,dog,1
2851,./dataset/dog/12426.jpg,dog,1
2852,./dataset/dog/3105.jpg,dog,1
2853,./dataset/dog/8957.jpg,dog,1
2854,./dataset/dog/9336.jpg,dog,1
2855,./dataset/dog/1416.jpg,dog,1
2856,./dataset/dog/6189.jpg,dog,1
2857,./dataset/dog/11968.jpg,dog,1
2858,./dataset/dog/4365.jpg,dog,1
2859,./dataset/dog/2956.jpg,dog,1
2860,./dataset/dog/9514.jpg,dog,1
2861,./dataset/dog/8397.jpg,dog,1
2862,./dataset/dog/4265.jpg,dog,1
2863,./dataset/dog/8597.jpg,dog,1
2864,./dataset/dog/3229.jpg,dog,1
2865,./dataset/dog/8536.jpg,dog,1
2866,./dataset/dog/587.jpg,dog,1
2867,./dataset/dog/12163.jpg,dog,1
2868,./dataset/dog/170.jpg,dog,1
2869,./dataset/dog/4785.jpg,dog,1
2870,./dataset/dog/5317.jpg,dog,1
2871,./dataset/dog/10075.jpg,dog,1
2872,./dataset/dog/3233.jpg,dog,1
2873,./dataset/dog/4920.jpg,dog,1
2874,./dataset/dog/5506.jpg,dog,1
2875,./dataset/dog/5936.jpg,dog,1
2876,./dataset/dog/9958.jpg,dog,1
2877,./dataset/dog/4049.jpg,dog,1
2878,./dataset/dog/4742.jpg,dog,1
2879,./dataset/dog/11525.jpg,dog,1
2880,./dataset/dog/4760.jpg,dog,1
2881,./dataset/dog/7012.jpg,dog,1
2882,./dataset/dog/1658.jpg,dog,1
2883,./dataset/dog/3604.jpg,dog,1
2884,./dataset/dog/9857.jpg,dog,1
2885,./dataset/dog/11265.jpg,dog,1
2886,./dataset/dog/1639.jpg,dog,1
2887,./dataset/dog/8418.jpg,dog,1
2888,./dataset/dog/8222.jpg,dog,1
2889,./dataset/dog/3566.jpg,dog,1
2890,./dataset/dog/6324.jpg,dog,1
2891,./dataset/dog/12000.jpg,dog,1
2892,./dataset/dog/1042.jpg,dog,1
2893,./dataset/dog/733.jpg,dog,1
2894,./dataset/dog/5864.jpg,dog,1
2895,./dataset/dog/6438.jpg,dog,1
2896,./dataset/dog/5503.jpg,dog,1
2897,./dataset/dog/5955.jpg,dog,1
2898,./dataset/dog/8096.jpg,dog,1
2899,./dataset/dog/7664.jpg,dog,1
2900,./dataset/dog/11149.jpg,dog,1
2901,./dataset/dog/11808.jpg,dog,1
2902,./dataset/dog/5746.jpg,dog,1
2903,./dataset/dog/11976.jpg,dog,1
2904,./dataset/dog/10565.jpg,dog,1
2905,./dataset/dog/1837.jpg,dog,1
2906,./dataset/dog/10302.jpg,dog,1
2907,./dataset/dog/10879.jpg,dog,1
2908,./dataset/dog/8066.jpg,dog,1
2909,./dataset/dog/2149.jpg,dog,1
2910,./dataset/dog/2493.jpg,dog,1
2911,./dataset/dog/10397.jpg,dog,1
2912,./dataset/dog/12412.jpg,dog,1
2913,./dataset/dog/4783.jpg,dog,1
2914,./dataset/dog/10973.jpg,dog,1
2915,./dataset/dog/3412.jpg,dog,1
2916,./dataset/dog/1797.jpg,dog,1
2917,./dataset/dog/5449.jpg,dog,1
2918,./dataset/dog/1420.jpg,dog,1
2919,./dataset/dog/536.jpg,dog,1
2920,./dataset/dog/714.jpg,dog,1
2921,./dataset/dog/10052.jpg,dog,1
2922,./dataset/dog/6263.jpg,dog,1
2923,./dataset/dog/4564.jpg,dog,1
2924,./dataset/dog/9517.jpg,dog,1
2925,./dataset/dog/9953.jpg,dog,1
2926,./dataset/dog/4534.jpg,dog,1
2927,./dataset/dog/5803.jpg,dog,1
2928,./dataset/dog/4854.jpg,dog,1
2929,./dataset/dog/974.jpg,dog,1
2930,./dataset/dog/352.jpg,dog,1
2931,./dataset/dog/7579.jpg,dog,1
2932,./dataset/dog/10157.jpg,dog,1
2933,./dataset/dog/8718.jpg,dog,1
2934,./dataset/dog/191.jpg,dog,1
2935,./dataset/dog/2110.jpg,dog,1
2936,./dataset/dog/4993.jpg,dog,1
2937,./dataset/dog/9022.jpg,dog,1
2938,./dataset/dog/6943.jpg,dog,1
2939,./dataset/dog/9000.jpg,dog,1
2940,./dataset/dog/2310.jpg,dog,1
2941,./dataset/dog/6126.jpg,dog,1
2942,./dataset/dog/6421.jpg,dog,1
2943,./dataset/dog/12109.jpg,dog,1
2944,./dataset/dog/8727.jpg,dog,1
2945,./dataset/dog/4860.jpg,dog,1
2946,./dataset/dog/9284.jpg,dog,1
2947,./dataset/dog/9851.jpg,dog,1
2948,./dataset/dog/2212.jpg,dog,1
2949,./dataset/dog/7312.jpg,dog,1
2950,./dataset/dog/5759.jpg,dog,1
2951,./dataset/dog/5818.jpg,dog,1
2952,./dataset/dog/4294.jpg,dog,1
2953,./dataset/dog/3552.jpg,dog,1
2954,./dataset/dog/6165.jpg,dog,1
2955,./dataset/dog/1085.jpg,dog,1
2956,./dataset/dog/1374.jpg,dog,1
2957,./dataset/dog/1607.jpg,dog,1
2958,./dataset/dog/10221.jpg,dog,1
2959,./dataset/dog/369.jpg,dog,1
2960,./dataset/dog/11481.jpg,dog,1
2961,./dataset/dog/6024.jpg,dog,1
2962,./dataset/dog/11180.jpg,dog,1
2963,./dataset/dog/4843.jpg,dog,1
2964,./dataset/dog/9668.jpg,dog,1
2965,./dataset/dog/9202.jpg,dog,1
2966,./dataset/dog/10627.jpg,dog,1
2967,./dataset/dog/5240.jpg,dog,1
2968,./dataset/dog/5151.jpg,dog,1
2969,./dataset/dog/9556.jpg,dog,1
2970,./dataset/dog/6399.jpg,dog,1
2971,./dataset/dog/3434.jpg,dog,1
2972,./dataset/dog/2417.jpg,dog,1
2973,./dataset/dog/6319.jpg,dog,1
2974,./dataset/dog/5875.jpg,dog,1
2975,./dataset/dog/5141.jpg,dog,1
2976,./dataset/dog/5880.jpg,dog,1
2977,./dataset/dog/8155.jpg,dog,1
2978,./dataset/dog/7705.jpg,dog,1
2979,./dataset/dog/10131.jpg,dog,1
2980,./dataset/dog/328.jpg,dog,1
2981,./dataset/dog/1225.jpg,dog,1
2982,./dataset/dog/11126.jpg,dog,1
2983,./dataset/dog/10898.jpg,dog,1
2984,./dataset/dog/11945.jpg,dog,1
2985,./dataset/dog/9585.jpg,dog,1
2986,./dataset/dog/7005.jpg,dog,1
2987,./dataset/dog/8454.jpg,dog,1
2988,./dataset/dog/11939.jpg,dog,1
2989,./dataset/dog/9680.jpg,dog,1
2990,./dataset/dog/7931.jpg,dog,1
2991,./dataset/dog/11236.jpg,dog,1
2992,./dataset/dog/10071.jpg,dog,1
2993,./dataset/dog/5986.jpg,dog,1
2994,./dataset/dog/11163.jpg,dog,1
2995,./dataset/dog/4565.jpg,dog,1
2996,./dataset/dog/7859.jpg,dog,1
2997,./dataset/dog/5912.jpg,dog,1
2998,./dataset/dog/275.jpg,dog,1
2999,./dataset/dog/2658.jpg,dog,1
3000,./dataset/dog/11884.jpg,dog,1
3001,./dataset/dog/3538.jpg,dog,1
3002,./dataset/dog/7019.jpg,dog,1
3003,./dataset/dog/8828.jpg,dog,1
3004,./dataset/dog/5941.jpg,dog,1
3005,./dataset/dog/9537.jpg,dog,1
3006,./dataset/dog/5078.jpg,dog,1
3007,./dataset/dog/8140.jpg,dog,1
3008,./dataset/dog/10045.jpg,dog,1
3009,./dataset/dog/3842.jpg,dog,1
3010,./dataset/dog/2759.jpg,dog,1
3011,./dataset/dog/9264.jpg,dog,1
3012,./dataset/dog/4475.jpg,dog,1
3013,./dataset/dog/10598.jpg,dog,1
3014,./dataset/dog/7989.jpg,dog,1
3015,./dataset/dog/6315.jpg,dog,1
3016,./dataset/dog/3948.jpg,dog,1
3017,./dataset/dog/3848.jpg,dog,1
3018,./dataset/dog/9058.jpg,dog,1
3019,./dataset/dog/12056.jpg,dog,1
3020,./dataset/dog/12075.jpg,dog,1
3021,./dataset/dog/11800.jpg,dog,1
3022,./dataset/dog/10484.jpg,dog,1
3023,./dataset/dog/7627.jpg,dog,1
3024,./dataset/dog/10274.jpg,dog,1
3025,./dataset/dog/3839.jpg,dog,1
3026,./dataset/dog/9271.jpg,dog,1
3027,./dataset/dog/9303.jpg,dog,1
3028,./dataset/dog/247.jpg,dog,1
3029,./dataset/dog/618.jpg,dog,1
3030,./dataset/dog/9541.jpg,dog,1
3031,./dataset/dog/4271.jpg,dog,1
3032,./dataset/dog/11520.jpg,dog,1
3033,./dataset/dog/521.jpg,dog,1
3034,./dataset/dog/7828.jpg,dog,1
3035,./dataset/dog/1748.jpg,dog,1
3036,./dataset/dog/4807.jpg,dog,1
3037,./dataset/dog/2191.jpg,dog,1
3038,./dataset/dog/10110.jpg,dog,1
3039,./dataset/dog/7061.jpg,dog,1
3040,./dataset/dog/4870.jpg,dog,1
3041,./dataset/dog/5695.jpg,dog,1
3042,./dataset/dog/6883.jpg,dog,1
3043,./dataset/dog/5842.jpg,dog,1
3044,./dataset/dog/164.jpg,dog,1
3045,./dataset/dog/1398.jpg,dog,1
3046,./dataset/dog/7363.jpg,dog,1
3047,./dataset/dog/4740.jpg,dog,1
3048,./dataset/dog/6812.jpg,dog,1
3049,./dataset/dog/6562.jpg,dog,1
3050,./dataset/dog/12237.jpg,dog,1
3051,./dataset/dog/5472.jpg,dog,1
3052,./dataset/dog/2758.jpg,dog,1
3053,./dataset/dog/9527.jpg,dog,1
3054,./dataset/dog/8174.jpg,dog,1
3055,./dataset/dog/6369.jpg,dog,1
3056,./dataset/dog/686.jpg,dog,1
3057,./dataset/dog/3581.jpg,dog,1
3058,./dataset/dog/8461.jpg,dog,1
3059,./dataset/dog/10922.jpg,dog,1
3060,./dataset/dog/7607.jpg,dog,1
3061,./dataset/dog/8775.jpg,dog,1
3062,./dataset/dog/9900.jpg,dog,1
3063,./dataset/dog/7148.jpg,dog,1
3064,./dataset/dog/7303.jpg,dog,1
3065,./dataset/dog/6944.jpg,dog,1
3066,./dataset/dog/12183.jpg,dog,1
3067,./dataset/dog/4907.jpg,dog,1
3068,./dataset/dog/7430.jpg,dog,1
3069,./dataset/dog/4237.jpg,dog,1
3070,./dataset/dog/10499.jpg,dog,1
3071,./dataset/dog/4350.jpg,dog,1
3072,./dataset/dog/12076.jpg,dog,1
3073,./dataset/dog/4732.jpg,dog,1
3074,./dataset/dog/1263.jpg,dog,1
3075,./dataset/dog/4222.jpg,dog,1
3076,./dataset/dog/2256.jpg,dog,1
3077,./dataset/dog/1169.jpg,dog,1
3078,./dataset/dog/406.jpg,dog,1
3079,./dataset/dog/6656.jpg,dog,1
3080,./dataset/dog/11256.jpg,dog,1
3081,./dataset/dog/5568.jpg,dog,1
3082,./dataset/dog/8942.jpg,dog,1
3083,./dataset/dog/7384.jpg,dog,1
3084,./dataset/dog/959.jpg,dog,1
3085,./dataset/dog/511.jpg,dog,1
3086,./dataset/dog/4994.jpg,dog,1
3087,./dataset/dog/1579.jpg,dog,1
3088,./dataset/dog/3569.jpg,dog,1
3089,./dataset/dog/8716.jpg,dog,1
3090,./dataset/dog/8486.jpg,dog,1
3091,./dataset/dog/6909.jpg,dog,1
3092,./dataset/dog/2542.jpg,dog,1
3093,./dataset/dog/2239.jpg,dog,1
3094,./dataset/dog/1341.jpg,dog,1
3095,./dataset/dog/4566.jpg,dog,1
3096,./dataset/dog/10224.jpg,dog,1
3097,./dataset/dog/12220.jpg,dog,1
3098,./dataset/dog/8331.jpg,dog,1
3099,./dataset/dog/1606.jpg,dog,1
3100,./dataset/dog/57.jpg,dog,1
3101,./dataset/dog/1262.jpg,dog,1
3102,./dataset/dog/3460.jpg,dog,1
3103,./dataset/dog/7868.jpg,dog,1
3104,./dataset/dog/4976.jpg,dog,1
3105,./dataset/dog/5014.jpg,dog,1
3106,./dataset/dog/4850.jpg,dog,1
3107,./dataset/dog/8736.jpg,dog,1
3108,./dataset/dog/3303.jpg,dog,1
3109,./dataset/dog/10641.jpg,dog,1
3110,./dataset/dog/4727.jpg,dog,1
3111,./dataset/dog/10202.jpg,dog,1
3112,./dataset/dog/6827.jpg,dog,1
3113,./dataset/dog/7191.jpg,dog,1
3114,./dataset/dog/8297.jpg,dog,1
3115,./dataset/dog/10637.jpg,dog,1
3116,./dataset/dog/1813.jpg,dog,1
3117,./dataset/dog/8229.jpg,dog,1
3118,./dataset/dog/7923.jpg,dog,1
3119,./dataset/dog/2779.jpg,dog,1
3120,./dataset/dog/3345.jpg,dog,1
3121,./dataset/dog/6639.jpg,dog,1
3122,./dataset/dog/460.jpg,dog,1
3123,./dataset/dog/9486.jpg,dog,1
3124,./dataset/dog/2410.jpg,dog,1
3125,./dataset/dog/11159.jpg,dog,1
3126,./dataset/dog/10080.jpg,dog,1
3127,./dataset/dog/10574.jpg,dog,1
3128,./dataset/dog/3835.jpg,dog,1
3129,./dataset/dog/11351.jpg,dog,1
3130,./dataset/dog/10093.jpg,dog,1
3131,./dataset/dog/355.jpg,dog,1
3132,./dataset/dog/8678.jpg,dog,1
3133,./dataset/dog/540.jpg,dog,1
3134,./dataset/dog/6700.jpg,dog,1
3135,./dataset/dog/28.jpg,dog,1
3136,./dataset/dog/456.jpg,dog,1
3137,./dataset/dog/6323.jpg,dog,1
3138,./dataset/dog/8625.jpg,dog,1
3139,./dataset/dog/9309.jpg,dog,1
3140,./dataset/dog/6341.jpg,dog,1
3141,./dataset/dog/3794.jpg,dog,1
3142,./dataset/dog/11895.jpg,dog,1
3143,./dataset/dog/6663.jpg,dog,1
3144,./dataset/dog/6816.jpg,dog,1
3145,./dataset/dog/772.jpg,dog,1
3146,./dataset/dog/12137.jpg,dog,1
3147,./dataset/dog/5310.jpg,dog,1
3148,./dataset/dog/2648.jpg,dog,1
3149,./dataset/dog/5257.jpg,dog,1
3150,./dataset/dog/7560.jpg,dog,1
3151,./dataset/dog/10862.jpg,dog,1
3152,./dataset/dog/3220.jpg,dog,1
3153,./dataset/dog/8773.jpg,dog,1
3154,./dataset/dog/4041.jpg,dog,1
3155,./dataset/dog/1544.jpg,dog,1
3156,./dataset/dog/9159.jpg,dog,1
3157,./dataset/dog/8133.jpg,dog,1
3158,./dataset/dog/10610.jpg,dog,1
3159,./dataset/dog/10734.jpg,dog,1
3160,./dataset/dog/9615.jpg,dog,1
3161,./dataset/dog/3895.jpg,dog,1
3162,./dataset/dog/7768.jpg,dog,1
3163,./dataset/dog/5766.jpg,dog,1
3164,./dataset/dog/12268.jpg,dog,1
3165,./dataset/dog/6815.jpg,dog,1
3166,./dataset/dog/3331.jpg,dog,1
3167,./dataset/dog/9925.jpg,dog,1
3168,./dataset/dog/9839.jpg,dog,1
3169,./dataset/dog/12046.jpg,dog,1
3170,./dataset/dog/3808.jpg,dog,1
3171,./dataset/dog/11455.jpg,dog,1
3172,./dataset/dog/856.jpg,dog,1
3173,./dataset/dog/3157.jpg,dog,1
3174,./dataset/dog/11781.jpg,dog,1
3175,./dataset/dog/12104.jpg,dog,1
3176,./dataset/dog/2162.jpg,dog,1
3177,./dataset/dog/11151.jpg,dog,1
3178,./dataset/dog/1055.jpg,dog,1
3179,./dataset/dog/7654.jpg,dog,1
3180,./dataset/dog/2938.jpg,dog,1
3181,./dataset/dog/84.jpg,dog,1
3182,./dataset/dog/12409.jpg,dog,1
3183,./dataset/dog/3142.jpg,dog,1
3184,./dataset/dog/6929.jpg,dog,1
3185,./dataset/dog/11307.jpg,dog,1
3186,./dataset/dog/10740.jpg,dog,1
3187,./dataset/dog/630.jpg,dog,1
3188,./dataset/dog/7044.jpg,dog,1
3189,./dataset/dog/10745.jpg,dog,1
3190,./dataset/dog/357.jpg,dog,1
3191,./dataset/dog/1676.jpg,dog,1
3192,./dataset/dog/1356.jpg,dog,1
3193,./dataset/dog/3580.jpg,dog,1
3194,./dataset/dog/4489.jpg,dog,1
3195,./dataset/dog/6548.jpg,dog,1
3196,./dataset/dog/597.jpg,dog,1
3197,./dataset/dog/9854.jpg,dog,1
3198,./dataset/dog/6617.jpg,dog,1
3199,./dataset/dog/1817.jpg,dog,1
3200,./dataset/dog/10882.jpg,dog,1
3201,./dataset/dog/7145.jpg,dog,1
3202,./dataset/dog/8951.jpg,dog,1
3203,./dataset/dog/7047.jpg,dog,1
3204,./dataset/dog/5001.jpg,dog,1
3205,./dataset/dog/1768.jpg,dog,1
3206,./dataset/dog/2362.jpg,dog,1
3207,./dataset/dog/3199.jpg,dog,1
3208,./dataset/dog/9723.jpg,dog,1
3209,./dataset/dog/6405.jpg,dog,1
3210,./dataset/dog/7184.jpg,dog,1
3211,./dataset/dog/7038.jpg,dog,1
3212,./dataset/dog/5305.jpg,dog,1
3213,./dataset/dog/12092.jpg,dog,1
3214,./dataset/dog/9858.jpg,dog,1
3215,./dataset/dog/3119.jpg,dog,1
3216,./dataset/dog/9192.jpg,dog,1
3217,./dataset/dog/471.jpg,dog,1
3218,./dataset/dog/11179.jpg,dog,1
3219,./dataset/dog/1044.jpg,dog,1
3220,./dataset/dog/2273.jpg,dog,1
3221,./dataset/dog/7320.jpg,dog,1
3222,./dataset/dog/6785.jpg,dog,1
3223,./dataset/dog/3179.jpg,dog,1
3224,./dataset/dog/8790.jpg,dog,1
3225,./dataset/dog/10234.jpg,dog,1
3226,./dataset/dog/8144.jpg,dog,1
3227,./dataset/dog/9707.jpg,dog,1
3228,./dataset/dog/11646.jpg,dog,1
3229,./dataset/dog/2348.jpg,dog,1
3230,./dataset/dog/785.jpg,dog,1
3231,./dataset/dog/12288.jpg,dog,1
3232,./dataset/dog/2445.jpg,dog,1
3233,./dataset/dog/4861.jpg,dog,1
3234,./dataset/dog/10695.jpg,dog,1
3235,./dataset/dog/2213.jpg,dog,1
3236,./dataset/dog/9394.jpg,dog,1
3237,./dataset/dog/26.jpg,dog,1
3238,./dataset/dog/8893.jpg,dog,1
3239,./dataset/dog/3455.jpg,dog,1
3240,./dataset/dog/5897.jpg,dog,1
3241,./dataset/dog/10755.jpg,dog,1
3242,./dataset/dog/3294.jpg,dog,1
3243,./dataset/dog/5315.jpg,dog,1
3244,./dataset/dog/3847.jpg,dog,1
3245,./dataset/dog/12221.jpg,dog,1
3246,./dataset/dog/3161.jpg,dog,1
3247,./dataset/dog/2168.jpg,dog,1
3248,./dataset/dog/4205.jpg,dog,1
3249,./dataset/dog/8581.jpg,dog,1
3250,./dataset/dog/9924.jpg,dog,1
3251,./dataset/dog/2970.jpg,dog,1
3252,./dataset/dog/1153.jpg,dog,1
3253,./dataset/dog/175.jpg,dog,1
3254,./dataset/dog/1144.jpg,dog,1
3255,./dataset/dog/3749.jpg,dog,1
3256,./dataset/dog/8719.jpg,dog,1
3257,./dataset/dog/2390.jpg,dog,1
3258,./dataset/dog/11470.jpg,dog,1
3259,./dataset/dog/356.jpg,dog,1
3260,./dataset/dog/6242.jpg,dog,1
3261,./dataset/dog/5671.jpg,dog,1
3262,./dataset/dog/8458.jpg,dog,1
